food_id,nutrient_id,quantity
21,7,23.67
21,8,3.78
21,9,0.14
21,10,17.83
21,11,2.2e-06
21,12,0.00018
21,13,4.0e-05
21,14,0.00613
21,15,0.0006
21,16,0.00139
21,17,0.0
21,18,0.0016
21,19,0.0
21,20,0.0005
21,21,0.0007089
21,22,0.0655
21,23,4.9e-05
21,24,0.631
21,27,0.00092
21,30,0.0164
21,31,0.39
21,32,0.00272
21,33,0.86
21,34,0.407
21,35,5.52e-05
21,36,0.016
21,38,0.00458
21,40,0.0
21,55,0.93
21,56,0.24
21,57,0.0
21,58,0.69
21,59,0.0
22,0,184.0
22,1,0.0
22,2,0.0
22,3,27.39
22,4,0.075
22,5,7.42
22,6,2.9
22,7,1.58
22,8,2.08
22,9,0.15
22,10,0.1
22,11,2.5e-05
22,12,4.0e-05
22,13,0.00012
22,14,0.00781
22,15,0.00055
22,16,0.00029
22,17,2.1e-07
22,18,0.0
22,19,1.25e-07
22,20,0.00027
22,21,2.0e-07
22,22,0.0644
22,23,3.0e-06
22,24,0.013
22,27,4.0e-05
22,30,0.00092
22,31,0.022
22,32,2.0e-05
22,33,0.156
22,34,0.178
22,35,2.18e-05
22,36,0.062
22,38,0.00097
22,40,0.0
22,55,0.0
22,56,0.0
22,57,0.0
22,58,0.0
22,59,0.0
23,0,155.0
23,1,1.12
23,2,0.0
23,3,12.58
23,4,0.373
23,5,10.61
23,6,4.08
23,7,1.41
23,8,3.27
23,9,0.0
23,10,0.07
23,11,0.00014933
23,12,7.0e-05
23,13,0.00051
23,14,6.0e-05
23,15,0.0014
23,16,0.00012
23,17,1.11e-06
23,18,0.0
23,19,2.175e-06
23,20,0.00103
23,21,3.0e-07
23,22,0.2938
23,23,4.4e-05
23,24,0.05
23,27,1.0e-05
23,29,5.14e-05
23,30,0.00119
23,31,0.01
23,32,3.0e-05
23,33,0.172
23,34,0.126
23,35,3.08e-05
23,36,0.124
23,38,0.00105
23,40,0.0
23,45,2.128e-05
23,55,1.12
23,56,1.12
23,57,0.0
23,58,0.0
23,59,0.0
24,0,49.2
24,1,5.5
24,2,0.0
24,3,5.0
24,4,0.002
24,5,0.8
24,8,0.5
24,9,0.02
24,11,0.00018581
24,12,0.0005
24,14,0.0055
24,15,0.0035
24,16,0.0009
24,18,0.012
24,19,1.2e-06
24,20,0.003
24,21,1.35e-05
24,24,0.2
24,36,0.082
24,55,4.5
25,0,368.0
25,1,77.4
25,2,3.9
25,3,9.3
25,5,3.2
25,8,1.8
25,11,0.00097702
25,12,0.0017
25,13,0.002
25,14,0.022
25,15,0.0073
25,16,0.0024
25,17,1.2e-06
25,18,0.0733
25,19,1.85e-05
25,20,0.00871
25,23,0.00016
25,24,1.91
25,30,0.0105
25,36,0.52
25,38,0.0112
25,45,0.000184
25,55,44.5
26,0,61.0
26,1,14.66
26,2,3.0
26,3,1.14
26,4,0.0
26,5,0.52
26,6,0.05
26,7,0.29
26,8,0.03
26,9,0.0
26,10,0.04
26,11,4.33e-06
26,12,3.0e-05
26,13,3.0e-05
26,14,0.00034
26,15,0.00018
26,16,6.0e-05
26,17,0.0
26,18,0.0927
26,19,0.0
26,20,0.00131
26,21,4.03e-05
26,22,0.0078
26,23,2.5e-05
26,24,0.034
26,27,0.00013
26,30,0.00031
26,31,0.017
26,32,0.0001
26,33,0.034
26,34,0.312
26,35,2.0e-07
26,36,0.003
26,38,0.00014
26,40,0.0
26,55,8.99
26,56,4.11
26,57,4.35
26,58,0.15
26,59,0.0
27,0,67.88
27,1,12.13
27,2,1.81
27,3,2.36
27,4,0.0
27,5,1.17
27,6,0.36
27,7,0.41
27,8,0.2
27,9,0.0
27,10,0.02
27,11,0.0
27,12,8.0e-05
27,13,3.0e-05
27,14,0.0002
27,15,0.0002
27,16,2.0e-05
27,17,0.0
27,18,0.0
27,19,0.0
27,20,8.0e-05
27,21,3.6e-07
27,22,0.00724
27,23,5.73e-06
27,24,0.01184
27,27,8.0e-05
27,30,0.00076
27,31,0.02555
27,32,0.00065
27,33,0.07343
27,34,0.06485
27,35,5.18e-06
27,36,0.07222
27,38,0.00066
27,40,0.0
27,55,0.18
27,56,0.0
27,57,0.0
27,58,0.18
27,59,0.0
28,0,47.0
28,1,11.75
28,2,2.35
28,3,0.94
28,4,0.0
28,5,0.12
28,6,0.02
28,7,0.03
28,8,0.02
28,9,0.0
28,10,0.01
28,11,1.121e-05
28,12,9.0e-05
28,13,4.0e-05
28,14,0.00028
28,15,0.00025
28,16,6.0e-05
28,17,0.0
28,18,0.0532
28,19,0.0
28,20,0.00025
28,21,0.0
28,22,0.0084
28,23,3.0e-05
28,24,0.04
28,27,5.0e-05
28,29,2.0e-07
28,30,0.0001
28,31,0.01
28,32,3.0e-05
28,33,0.014
28,34,0.181
28,35,5.0e-07
28,36,0.0
28,38,7.0e-05
28,40,0.0
28,45,5.0e-08
28,55,9.35
28,56,1.88
28,57,2.03
28,58,4.46
28,59,0.0
29,0,587.0
29,1,21.26
29,2,8.4
29,3,24.35
29,4,0.0
29,5,49.66
29,6,26.18
29,7,9.77
29,8,7.72
29,9,0.03
29,10,0.03
29,11,0.0
29,12,0.00015
29,13,0.0002
29,14,0.01436
29,15,0.00101
29,16,0.00047
29,17,0.0
29,18,0.0
29,19,0.0
29,20,0.00493
29,21,0.0
29,22,0.0646
29,23,9.7e-05
29,24,0.058
29,27,0.00043
29,29,7.0e-07
29,30,0.00158
29,31,0.178
29,32,0.00179
29,33,0.363
29,34,0.634
29,35,9.3e-06
29,36,0.006
29,38,0.00277
29,40,0.0
29,45,1.754e-05
29,55,4.9
29,56,0.0
29,57,0.0
29,58,4.9
29,59,0.0
30,0,31.0
30,1,2.3
30,2,1.1
30,3,3.5
30,5,1.3
30,8,0.3
30,12,0.0002
30,13,0.0004
30,14,0.004
30,15,0.002
30,19,1.3e-06
30,21,1.6e-05
30,24,0.2
30,36,0.025
30,55,0.7
31,0,446.0
31,1,53.75
31,2,18.4
31,3,18.55
31,4,0.0
31,5,19.4
31,6,6.05
31,7,8.84
31,8,3.73
31,9,0.02
31,10,0.08
31,11,3.08e-06
31,12,3.0e-05
31,13,5.0e-05
31,14,0.00029
31,15,6.0e-05
31,16,4.0e-05
31,17,0.0
31,18,0.0003
31,19,0.0
31,20,0.0046
31,21,1.8e-06
31,22,0.0172
31,23,9.0e-06
31,24,0.055
31,27,0.00069
31,30,0.00331
31,31,0.262
31,32,0.0005
31,33,0.092
31,34,0.919
31,35,5.6e-06
31,36,0.018
31,38,0.0103
31,40,0.0
31,55,2.42
31,56,0.0
31,57,0.0
31,58,2.42
31,59,0.0
32,0,130.0
32,1,28.73
32,3,2.36
32,5,0.19
32,6,0.06
32,7,0.05
32,8,0.05
32,10,0.01
32,12,2.0e-05
32,13,2.0e-05
32,14,0.0004
32,15,0.0004
32,16,6.0e-05
32,23,2.0e-06
32,24,0.001
32,27,7.0e-05
32,30,0.0002
32,31,0.008
32,32,0.00036
32,33,0.033
32,34,0.026
32,38,0.0004
33,0,127.02
33,1,0.48
33,2,0.13
33,3,14.89
33,4,0.04209
33,5,6.9
33,6,2.33
33,7,3.1
33,8,0.92
33,9,0.0
33,10,0.96
33,11,2.116e-05
33,12,5.0e-05
33,13,0.00014
33,14,0.00324
33,15,0.00041
33,16,0.00011
33,17,5.37e-06
33,18,0.00063
33,19,3.32925e-06
33,20,0.00135
33,21,1.81e-06
33,22,0.04591
33,23,6.81e-06
33,24,0.23057
33,27,0.00012
33,30,0.00184
33,31,0.02476
33,32,8.0e-05
33,33,0.29657
33,34,0.26496
33,35,3.169e-05
33,36,0.28546
33,38,0.00081
33,40,0.0
33,55,0.32
33,56,0.16
33,57,0.15
33,58,0.01
33,59,0.0
34,0,584.0
34,1,20.0
34,2,8.6
34,3,20.78
34,4,0.0
34,5,51.46
34,6,18.53
34,7,23.14
34,8,4.46
34,9,0.0
34,10,0.09
34,11,2.5e-06
34,12,0.00148
34,13,0.00036
34,14,0.00834
34,15,0.00113
34,16,0.00135
34,17,0.0
34,18,0.0014
34,19,0.0
34,20,0.03517
34,21,0.0
34,22,0.0551
34,23,0.000227
34,24,0.078
34,27,0.0018
34,30,0.00525
34,31,0.325
34,32,0.00195
34,33,0.66
34,34,0.645
34,35,5.3e-05
34,36,0.009
34,38,0.005
34,40,0.0
34,55,2.62
34,56,0.1
34,57,0.0
34,58,2.5
34,59,0.0
35,0,312.0
35,1,67.14
35,2,22.7
35,3,9.68
35,4,0.0
35,5,3.25
35,6,0.45
35,7,0.76
35,8,1.84
35,9,0.06
35,10,0.01
35,11,0.0
35,12,6.0e-05
35,13,0.00015
35,14,0.00135
35,15,0.00054
35,16,0.00011
35,17,0.0
35,18,0.0007
35,19,0.0
35,20,0.00443
35,21,1.34e-05
35,22,0.0492
35,23,2.0e-05
35,24,0.168
35,27,0.0013
35,30,0.055
35,31,0.208
35,32,0.0198
35,33,0.299
35,34,2.08
35,35,6.2e-06
35,36,0.027
35,38,0.0045
35,40,0.0
35,55,3.21
35,56,0.38
35,57,0.45
35,58,2.38
35,59,0.0
36,0,296.0
36,1,68.61
36,2,26.2
36,3,10.4
36,4,0.0
36,5,2.12
36,6,0.79
36,7,0.62
36,8,0.63
36,9,0.0
36,10,0.08
36,11,0.0
36,12,2.0e-05
36,13,0.00013
36,14,0.00021
36,15,0.0
36,16,0.0001
36,17,0.0
36,18,0.021
36,19,0.0
36,20,0.00061
36,21,0.0
36,22,0.0113
36,23,1.0e-05
36,24,0.265
36,27,0.00091
36,30,0.01431
36,31,0.09
36,32,0.0043
36,33,0.176
36,34,0.073
36,35,3.1e-06
36,36,0.005
36,38,0.00113
36,40,0.0
36,55,0.0
36,59,0.0
37,0,101.0
37,1,16.4
37,2,0.4
37,3,5.12
37,5,0.2
37,24,0.15
37,36,0.055
38,0,315.0
38,1,10.5
38,3,15.8
38,4,0.0789
38,5,21.1
38,8,13.2
38,11,9.47e-05
38,24,1.0526
38,30,0.0008
38,36,1.052
38,55,10.5
38,56,5.3
42,0,253.0
42,1,0.5
42,3,23.0
42,4,0.088
42,5,18.0
42,6,7.2
42,7,0.47
42,8,7.4
42,9,0.5
42,11,3.0e-06
42,12,4.0e-05
42,13,0.00017
42,14,0.00463
42,15,0.00057
42,16,0.00033
42,17,2.49e-06
42,19,5.0e-08
42,20,0.00012
42,21,1.5e-06
42,22,0.0809
42,23,7.0e-06
42,24,0.023
42,27,8.0e-05
42,30,0.00258
42,31,0.019
42,33,0.179
42,34,0.271
42,35,2.03e-05
42,36,0.038
42,38,0.00624
43,0,80.0
43,1,5.68
43,3,9.28
43,5,2.24
43,8,1.6
43,24,280.0
43,36,47.2
